subject,task,acq,run,tc,roi,betas,n_repeats
sub-01,1back,ctg,01,1202130303,46,"[-2.3313815593719482, -0.2815941274166107, -1.6371148824691772, -1.1239901781082153, -1.0769602060317993, -1.269416093826294, -0.8322271704673767, -1.4773014783859253, -0.8923630118370056, -1.2973036766052246, -0.4124491214752197, -1.508928894996643]",4
sub-01,1back,ctg,01,1202130303,47s,"[-3.808607339859009, 0.9345234036445618, -3.0641162395477295, -1.1639245748519897, -2.2280566692352295, -1.42970609664917, -2.041534185409546, -1.8647122383117676, -1.6523654460906982, -1.9022445678710938, -1.7087827920913696, -2.341301202774048]",4
sub-01,1back,ctg,01,1202130303,9-46d,"[-1.7372236251831055, 0.4412788450717926, -1.7248495817184448, -0.4446897506713867, -1.4903100728988647, -0.6055376529693604, -1.241166591644287, -1.0610169172286987, -0.9910333752632141, -0.9927071332931519, -0.2744900584220886, -1.4576348066329956]",4
sub-01,1back,ctg,01,2100211021,10pp,"[-1.1113312244415283, 0.8281185626983643, -0.9629995226860046, -0.07914818078279495, -0.13662755489349365, -0.023546036332845688, -0.42303699254989624, -0.10216470807790756, 0.004837620072066784, -0.04372469335794449, 0.14439187943935394, 0.0004501734219957143]",4
sub-01,1back,ctg,01,2100211021,10v,"[0.8671863675117493, 0.0008588302880525589, 0.41923561692237854, 0.41338229179382324, 0.34421080350875854, 0.4336443245410919, 0.17681564390659332, 0.19646340608596802, 0.4346987009048462, 0.13645227253437042, 0.4319809377193451, -0.03232373669743538]",4
sub-01,1back,ctg,01,2100211021,46,"[-1.4370630979537964, -0.6150981783866882, -0.44258230924606323, -0.9739052057266235, 0.02806425280869007, -1.1793346405029297, -0.2760058343410492, -1.3031561374664307, -0.1487368494272232, -1.2554892301559448, -0.19827024638652802, -1.5278575420379639]",4
sub-01,1back,ctg,01,2100211021,47s,"[0.5206494927406311, -0.17491070926189423, 0.4920535683631897, 0.03376351669430733, 0.6097356677055359, 0.0387103296816349, 0.5979540944099426, -0.10168509930372238, 0.2932206392288208, 0.0359671488404274, -0.40417107939720154, 0.016051845625042915]",4
sub-01,1back,ctg,01,2100211021,9-46d,"[-2.3485469818115234, 0.7307695746421814, -1.8693221807479858, -0.6382970809936523, -0.39904525876045227, -0.839366614818573, -0.5576464533805847, -0.8785730600357056, -0.520818293094635, -0.7433189749717712, -0.32145509123802185, -1.1345157623291016]",4
sub-01,1back,ctg,01,3001000110,10pp,"[-4.532569408416748, -0.12397534400224686, -2.9163079261779785, -1.7577184438705444, -2.259178876876831, -1.7824574708938599, -1.5974596738815308, -1.8991109132766724, -1.486301064491272, -1.6536132097244263, -0.7751016616821289, -1.7531481981277466]",4
sub-01,1back,ctg,01,3001000110,10v,"[-2.111530303955078, 0.6542045474052429, -0.8370830416679382, -0.15317800641059875, -0.05889228731393814, 0.05009644106030464, 0.006250687409192324, 0.19716496765613556, 0.4635058641433716, 0.369841992855072, 0.44162729382514954, 0.6128724813461304]",4
sub-01,1back,ctg,01,3001000110,46,"[-1.388182520866394, 0.2048904150724411, -1.0728951692581177, -0.722038745880127, -0.3541577160358429, -0.775246262550354, -0.18478965759277344, -1.2707124948501587, -0.003218633122742176, -1.0015100240707397, -0.4369019567966461, -0.9354333877563477]",4
sub-01,1back,ctg,01,3001000110,47s,"[-1.9492077827453613, 0.6670064926147461, -1.3933353424072266, -0.17330479621887207, -0.47528767585754395, -0.10839967429637909, -0.1476021409034729, -0.06981544196605682, -0.11423821747303009, 0.1012992262840271, 0.24132779240608215, 0.02404174581170082]",4
sub-01,1back,ctg,01,3001000110,9-46d,"[-2.6713461875915527, 0.9364697337150574, -2.1908836364746094, -0.8134369850158691, -0.7310819029808044, -0.8328942656517029, -0.5522269010543823, -1.1900570392608643, -0.4194292724132538, -0.7986268401145935, -0.7383740544319153, -0.6923434138298035]",4
sub-01,1back,ctg,01,3131010111,10pp,"[-0.9817402958869934, -0.08941222727298737, 0.32756179571151733, -0.6147542595863342, 0.5509401559829712, -0.3540663421154022, 0.3962000906467438, -0.22198553383350372, 0.25076767802238464, 0.11742400377988815, 0.2453722059726715, 0.10716741532087326]",4
sub-01,1back,ctg,01,3131010111,10v,"[-1.4821410179138184, 0.01594572886824608, -0.21545322239398956, -0.6562210321426392, 0.05919774994254112, -0.7412036061286926, 0.5234503149986267, -0.605583667755127, 0.41308650374412537, -0.4218367338180542, 0.6224737167358398, -0.3584092855453491]",4
sub-01,1back,ctg,01,3131010111,46,"[-1.2981926202774048, 0.7581127285957336, -0.9826498627662659, -0.27536672353744507, 0.3116695284843445, -0.5395575165748596, 0.47457441687583923, -0.7037163972854614, 0.07788187265396118, -0.6377069354057312, 0.27006828784942627, -0.9452214241027832]",4
sub-01,1back,ctg,01,3131010111,47s,"[-3.834590435028076, 0.07857216894626617, -1.909623146057129, -1.6302696466445923, -1.0339206457138062, -1.5726473331451416, -1.1937421560287476, -1.1327780485153198, -1.2686033248901367, -1.222343921661377, -0.4508845806121826, -1.4234371185302734]",4
sub-01,1back,ctg,01,3131010111,9-46d,"[-1.9182813167572021, 0.5876640677452087, -1.4412672519683838, -0.4422077238559723, -0.28425589203834534, -0.5246310830116272, -0.5798184275627136, -0.6522570848464966, -0.9049165844917297, -0.3069007098674774, -0.7382270693778992, -0.5526491403579712]",4
sub-01,1back,loc,01,0001000200,10pp,"[-0.3872441053390503, 0.5120065212249756, -0.4826253056526184, 0.2241480052471161, -0.3108668625354767, 0.14058783650398254, -0.29182925820350647, -0.06210549548268318, -0.27470922470092773, -0.28449633717536926, -0.13605692982673645, -0.5007336735725403]",4
sub-01,1back,loc,01,0001000200,10v,"[0.9261554479598999, 0.8249388933181763, 0.4227098524570465, 0.8082535266876221, 0.7395235896110535, 0.6383976340293884, 0.7393484711647034, 0.7644423246383667, 0.3372627794742584, 0.74127596616745, 0.5311599373817444, 0.6068581342697144]",4
sub-01,1back,loc,01,0001000200,46,"[-3.1744439601898193, 0.013963202945888042, -1.6372718811035156, -1.1267192363739014, -0.6625633835792542, -1.419480323791504, -1.06082022190094, -1.330626130104065, -1.086505651473999, -1.7400888204574585, -0.8847299814224243, -1.9006460905075073]",4
sub-01,1back,loc,01,0001000200,47s,"[0.7037310600280762, 0.6341104507446289, 0.5584971308708191, 0.5071500539779663, 0.695597231388092, 0.475642591714859, 0.1858169436454773, 0.5139724612236023, 0.05361664667725563, 0.16326099634170532, 0.7233765721321106, 0.05495104938745499]",4
sub-01,1back,loc,01,0001000200,9-46d,"[-2.7898874282836914, 0.5715096592903137, -1.7743757963180542, -0.44497615098953247, -1.0039089918136597, -0.6125434637069702, -1.1514921188354492, -0.6835069060325623, -1.0240395069122314, -0.9786180853843689, -0.898895800113678, -0.9365441799163818]",4
sub-01,1back,loc,01,0300100011,10pp,"[-2.4948365688323975, 0.8022929430007935, -1.8451529741287231, -0.3495781123638153, -0.5941526889801025, -0.19104817509651184, -0.17999371886253357, -0.06491387635469437, -0.012421648018062115, 0.2717026174068451, 0.017949949949979782, 0.4015536606311798]",4
sub-01,1back,loc,01,0300100011,10v,"[-2.1057240962982178, 1.1213339567184448, -1.6260305643081665, -0.2560020089149475, -0.2876545190811157, -0.5851075649261475, 0.07302767038345337, -0.5058962106704712, -0.1497507095336914, -0.2718239724636078, -0.10407107323408127, -0.49497881531715393]",4
sub-01,1back,loc,01,0300100011,46,"[-2.420839548110962, 0.17320282757282257, -1.6027926206588745, -0.8190369606018066, -0.6733195781707764, -0.9430344700813293, -0.4384821355342865, -0.7834842801094055, -0.763213038444519, -0.5651050806045532, -0.7084649801254272, -0.7496628165245056]",4
sub-01,1back,loc,01,0300100011,47s,"[-2.3633840084075928, -0.06761135905981064, -0.9578260183334351, -0.8365416526794434, -0.31587693095207214, -0.8216931819915771, 0.08142836391925812, -0.6105700135231018, -0.06278880685567856, 0.11274302005767822, -0.3410996198654175, 0.05432428792119026]",4
sub-01,1back,loc,01,0300100011,9-46d,"[-3.4167416095733643, 0.0028424658812582493, -1.8106807470321655, -1.0694059133529663, -1.1622834205627441, -1.1241977214813232, -0.875569224357605, -0.8988972902297974, -1.1469544172286987, -0.7398089170455933, -0.8547267913818359, -0.8554978370666504]",4
sub-01,1back,loc,01,1010201030,10pp,"[-2.6502413749694824, 0.9202510714530945, -2.446805477142334, -0.9020857214927673, -0.9380812644958496, -0.9121205806732178, -1.642679214477539, -0.814764142036438, -1.5139483213424683, -0.8263573050498962, -1.2436563968658447, -0.9773521423339844]",4
sub-01,1back,loc,01,1010201030,10v,"[-2.669891357421875, -0.021481720730662346, -1.9200406074523926, -0.9829150438308716, -1.4044159650802612, -0.9325710535049438, -1.5074405670166016, -0.8498271107673645, -0.9470282793045044, -0.7381194829940796, -0.8467370867729187, -0.5647290945053101]",4
sub-01,1back,loc,01,1010201030,46,"[-3.3269457817077637, 0.10029920190572739, -2.383500099182129, -1.6080302000045776, -0.6235647201538086, -1.8775522708892822, -0.8964152336120605, -1.8999929428100586, -1.1637043952941895, -1.8554438352584839, -1.0098644495010376, -1.934710144996643]",4
sub-01,1back,loc,01,1010201030,47s,"[-2.145869255065918, 0.1595553457736969, -1.8139475584030151, -0.9778202772140503, -0.8604141473770142, -1.0349626541137695, -1.223995327949524, -1.0795094966888428, -0.8846281170845032, -1.190203070640564, -0.7072016000747681, -0.9289022088050842]",4
sub-01,1back,loc,01,1010201030,9-46d,"[-0.1358320116996765, 0.8058003187179565, -0.07012727856636047, 0.30787044763565063, 0.5863724946975708, 0.2461049109697342, 0.026467714458703995, 0.27533406019210815, -0.33002689480781555, 0.04027590900659561, -0.22917605936527252, 0.009965775534510612]",4
sub-01,1back,loc,01,1100111011,10pp,"[-1.620347499847412, 0.5149022936820984, -1.0797888040542603, -0.31318721175193787, -0.5150818824768066, -0.3943180739879608, -0.2858528196811676, -0.3540164530277252, -0.23396919667720795, -0.3813788890838623, 0.18822821974754333, -0.4633239507675171]",4
sub-01,1back,loc,01,1100111011,10v,"[-2.315797805786133, -0.11820901185274124, -1.441267967224121, -0.9399141073226929, -1.1507045030593872, -0.8391431570053101, -0.7372773289680481, -0.9697450399398804, -0.42167267203330994, -0.9267163276672363, 0.1035035029053688, -0.8889769911766052]",4
sub-01,1back,loc,01,1100111011,46,"[-3.1742286682128906, 0.35548439621925354, -1.6946579217910767, -0.8730113506317139, -0.6843023896217346, -0.7734231352806091, -0.69745934009552, -0.4604489803314209, -0.22857043147087097, -0.3525879979133606, 0.18359161913394928, -0.10723990947008133]",4
sub-01,1back,loc,01,1100111011,47s,"[-1.3884670734405518, -0.5474331378936768, -0.8030871748924255, -0.793196439743042, -1.1435058116912842, -0.5424620509147644, -0.9597761631011963, -0.7751938700675964, -0.4643825590610504, -0.9136222004890442, -0.09930373728275299, -0.8222715854644775]",4
sub-01,1back,loc,01,1100111011,9-46d,"[-2.3730387687683105, 0.7728045582771301, -1.6590863466262817, -0.3463761806488037, -1.121116280555725, -0.5481072068214417, -1.25092351436615, -0.600574254989624, -1.2006251811981201, -0.7962225079536438, -0.4798390567302704, -0.9842840433120728]",4
sub-01,1back,loc,01,1100120013,10pp,"[-0.467539519071579, 0.315011590719223, -0.1012861430644989, -0.1892319619655609, 0.13592547178268433, -0.19281724095344543, -0.29086121916770935, -0.21196863055229187, -0.2458798736333847, -0.4209602177143097, -0.21601901948451996, -0.6677283048629761]",4
sub-01,1back,loc,01,1100120013,10v,"[0.0767972320318222, 0.04722059145569801, 0.8247109055519104, 0.0020281674806028605, 0.2589127719402313, -0.08589274436235428, 0.06501883268356323, -0.45101726055145264, 0.020955383777618408, -0.7144190669059753, -0.09265351295471191, -1.2614383697509766]",4
sub-01,1back,loc,01,1100120013,46,"[0.4210789203643799, 1.1121561527252197, 1.0083507299423218, 0.47763505578041077, 1.7418501377105713, 0.5246753692626953, 1.3554378747940063, 0.6043525338172913, 0.7228333950042725, 0.6247798800468445, 0.5945927500724792, 0.19601936638355255]",4
sub-01,1back,loc,01,1100120013,47s,"[-1.0998294353485107, 1.4083483219146729, -0.5546758770942688, 0.18380431830883026, 0.0894947275519371, 0.1096237301826477, -0.41448378562927246, 0.20657037198543549, -0.3712380826473236, -0.24592186510562897, 0.20295245945453644, -0.6759561896324158]",4
sub-01,1back,loc,01,1100120013,9-46d,"[-1.5732879638671875, 1.7847387790679932, -1.1561651229858398, 0.30823713541030884, 0.6672965288162231, 0.3912729322910309, 0.5092819929122925, 0.6715540289878845, 0.15003736317157745, 0.7299711108207703, 0.710681676864624, 0.8139726519584656]",4
sub-01,1back,loc,01,1201130202,10pp,"[-1.95523202419281, 0.5551006197929382, -1.1485928297042847, -0.31441932916641235, -0.6876551508903503, -0.3841763436794281, -0.28192228078842163, -0.38560593128204346, -0.3078124225139618, -0.0896872729063034, -0.3612821698188782, -0.23218093812465668]",4
sub-01,1back,loc,01,1201130202,10v,"[0.4207427203655243, 1.2333794832229614, 0.23063792288303375, 0.7951534986495972, 0.8419240117073059, 0.8567611575126648, 1.1710188388824463, 0.7291146516799927, 1.8727573156356812, 0.883330762386322, 1.404371738433838, 1.328111171722412]",4
sub-01,1back,loc,01,1201130202,46,"[-2.306596040725708, -0.28452351689338684, -1.5731184482574463, -0.7451906800270081, -0.38476327061653137, -0.724102258682251, -0.06208382546901703, -0.26088690757751465, 0.12944091856479645, -0.2867366373538971, 0.8095807433128357, -0.0769866406917572]",4
sub-01,1back,loc,01,1201130202,47s,"[-0.33221516013145447, 0.6398811936378479, -0.18224352598190308, 0.2837661802768707, 1.2493828535079956, 0.026953261345624924, 1.3710544109344482, 0.5281662940979004, 1.4183170795440674, 0.9083112478256226, 0.9777091145515442, 1.360395073890686]",4
sub-01,1back,loc,01,1201130202,9-46d,"[-2.812518835067749, 0.6281855702400208, -2.486095428466797, -0.4717957377433777, -1.1078109741210938, -0.6178526282310486, -0.8568878173828125, -0.3730655312538147, -0.7291507720947266, -0.32195642590522766, -0.4484407603740692, -0.3256002366542816]",4
sub-01,1back,loc,01,1203131010,10pp,"[-2.267822504043579, -0.26379096508026123, -0.9510611891746521, -0.8993929624557495, -0.9745556116104126, -1.1429955959320068, -0.21336641907691956, -1.4454388618469238, -0.13199833035469055, -1.5268049240112305, 0.19170647859573364, -1.5221030712127686]",4
sub-01,1back,loc,01,1203131010,10v,"[-1.452189564704895, 1.1967953443527222, -1.2682996988296509, -0.1676674336194992, -0.2991926670074463, -0.5558629631996155, -0.08358895033597946, -0.844336986541748, -0.1317746341228485, -0.9785821437835693, -0.33490481972694397, -1.123886227607727]",4
sub-01,1back,loc,01,1203131010,46,"[-2.9267373085021973, 0.08780436962842941, -1.9799710512161255, -1.3994609117507935, -1.072270393371582, -1.657970666885376, -1.1247652769088745, -1.8312711715698242, -1.4138071537017822, -1.8976308107376099, -1.316527009010315, -2.040599822998047]",4
sub-01,1back,loc,01,1203131010,47s,"[-1.063204288482666, 0.4778275191783905, -0.5975765585899353, -0.4882986843585968, 0.1636306792497635, -0.9926763772964478, 0.12461840361356735, -1.0229309797286987, -0.2314721643924713, -1.0807353258132935, -0.35558760166168213, -1.144012212753296]",4
sub-01,1back,loc,01,1203131010,9-46d,"[-1.4573508501052856, 0.4179868698120117, -0.8671461939811707, -0.56571364402771, -0.05557246878743172, -0.8184090852737427, -0.615744411945343, -0.7376745343208313, -1.04213285446167, -1.131825566291809, -1.150103211402893, -1.4555904865264893]",4
sub-01,1back,loc,01,2120213030,10pp,"[-2.0728044509887695, 0.0030463661532849073, -1.0029338598251343, -0.7866608500480652, -0.17952798306941986, -0.7455167770385742, 0.16563484072685242, -0.5772693157196045, 0.45094946026802063, -0.3556222915649414, 0.24831508100032806, -0.1071486622095108]",4
sub-01,1back,loc,01,2120213030,10v,"[-1.2282670736312866, 0.9329856634140015, -0.6131062507629395, 0.3545740842819214, -0.12573504447937012, 0.5531310439109802, 0.09112171828746796, 0.5723432898521423, 0.6406142711639404, 0.6442549228668213, 0.756043016910553, 0.7615489959716797]",4
sub-01,1back,loc,01,2120213030,46,"[-1.255460500717163, -0.7525599598884583, -0.7189108729362488, -1.054200530052185, -0.4889880418777466, -0.9002376794815063, -1.2998929023742676, -0.9239898324012756, -1.0121086835861206, -1.3051601648330688, 0.16844312846660614, -1.4828696250915527]",4
sub-01,1back,loc,01,2120213030,47s,"[1.127244472503662, 1.0375301837921143, 0.13657300174236298, 0.9141515493392944, 0.48203638195991516, 0.8917737603187561, 0.6997465491294861, 0.5310910940170288, 1.1155493259429932, 0.6565283536911011, 0.6868687868118286, 0.8566533923149109]",4
sub-01,1back,loc,01,2120213030,9-46d,"[-1.3039175271987915, 1.4322774410247803, -1.035557508468628, 0.166672483086586, -0.10809994488954544, 0.1674940288066864, -0.3622822165489197, 0.12435489147901535, -0.27562573552131653, -0.310968279838562, 0.4271690547466278, -0.42377549409866333]",4
sub-01,1back,loc,01,3021002110,10pp,"[-2.043195962905884, 1.059875726699829, -1.6364010572433472, -0.4685155749320984, -0.23001687228679657, -0.7184346914291382, -0.4938994348049164, -0.5810734033584595, -0.1708133965730667, -0.7546239495277405, 0.00785089936107397, -0.6899493932723999]",4
sub-01,1back,loc,01,3021002110,10v,"[-2.8451080322265625, 0.26727890968322754, -2.305631399154663, -0.702757716178894, -0.9083274602890015, -0.900467574596405, -0.23570936918258667, -0.8960129618644714, 0.08376479148864746, -0.5607021450996399, -0.17488141357898712, -0.30007821321487427]",4
sub-01,1back,loc,01,3021002110,46,"[-1.9921941757202148, 0.7787503600120544, -1.5575416088104248, -0.24077825248241425, -0.2585826814174652, -0.40876060724258423, 0.0030736045446246862, -0.16849453747272491, 0.8009385466575623, -0.3542674779891968, 1.0278693437576294, 0.15169326961040497]",4
sub-01,1back,loc,01,3021002110,47s,"[-2.1851649284362793, 1.341640591621399, -1.6200170516967773, -0.06247749552130699, -0.4165705740451813, 0.0525008924305439, -0.17008917033672333, 0.04200538992881775, 0.40984654426574707, 0.2767776846885681, 0.43562787771224976, 0.6580045223236084]",4
sub-01,1back,loc,01,3021002110,9-46d,"[-3.6127963066101074, 1.0084259510040283, -2.8402023315429688, -0.6901630759239197, -1.291899561882019, -1.0273041725158691, -0.432308167219162, -0.7498325109481812, -0.4474489688873291, -0.6531021595001221, -0.11054188758134842, -0.45705968141555786]",4
